Id_Itinerario,Id_Segmento,Data_It,Targa,Strada,Lat,Lng,VelocitaLimite,VelocitaRilevata,Km
9,21,2013/08/21,EW652OA,Via%20Spadari,45.4640197,9.1865334,50,83,0.13
9,22,2013/08/21,EW652OA,Via%20Cesare%20Cant%C3%B9,45.4642068,9.1867882,50,67,0.03
9,23,2013/08/21,EW652OA,Passaggio%20Centrale,45.4645564,9.1863051,50,85,0.05
9,24,2013/08/21,EW652OA,Passaggio%20Centrale,45.4648417,9.1867573,50,74,0.05
9,25,2013/08/21,EW652OA,Piazza%20Cordusio,45.4654122,9.185966,50,85,0.09
10,0,2013/08/23,EW652OA,Corso%20Giacomo%20Matteotti%2C%204%2F6%2C%2020121%20Milano%2C%20Italy,45.4669307,9.1942828,50,43,0
10,1,2013/08/23,EW652OA,Via%20S.%20Pietro%20All%27Orto,45.466919,9.1951704,90,108,0.07
10,2,2013/08/23,EW652OA,Via%20S.%20Pietro%20All%27Orto,45.4678696,9.1948085,50,85,0.11
10,3,2013/08/23,EW652OA,Via%20Pietro%20Verri,45.4681748,9.1953271,50,66,0.05
10,4,2013/08/23,EW652OA,,45.4697956,9.1982061,90,117,0.29
10,5,2013/08/23,EW652OA,Via%20Senato,45.4722757,9.1952014,130,153,0.36
10,6,2013/08/23,EW652OA,,45.4729602,9.1879209,130,163,0.59
10,7,2013/08/23,EW652OA,,45.4720908,9.1839051,90,118,0.33
10,8,2013/08/23,EW652OA,,45.4717748,9.182273,50,79,0.13
10,9,2013/08/23,EW652OA,Foro%20Buonaparte,45.4684627,9.1825364,50,68,0.41
10,10,2013/08/23,EW652OA,Foro%20Buonaparte,45.4679386,9.1781434,50,82,0.39
10,11,2013/08/23,EW652OA,,45.4682641,9.1775069,90,122,0.06
10,12,2013/08/23,EW652OA,Piazzale%20Luigi%20Cadorna,45.4679864,9.1767964,50,78,0.09
10,13,2013/08/23,EW652OA,,45.4659213,9.1756616,90,112,0.25
10,14,2013/08/23,EW652OA,Corso%20Magenta,45.4659409,9.1775947,130,151,0.15
10,15,2013/08/23,EW652OA,,45.4656351,9.1806047,90,100,0.24
10,16,2013/08/23,EW652OA,Via%20Santa%20Maria%20alla%20Porta,45.4649551,9.1817299,50,84,0.12
10,17,2013/08/23,EW652OA,,45.463608,9.1822479,50,80,0.16
10,18,2013/08/23,EW652OA,,45.4633186,9.1831021,90,107,0.1
10,19,2013/08/23,EW652OA,,45.4635676,9.1838367,130,150,0.07
10,20,2013/08/23,EW652OA,Via%20Bocchetto,45.4641318,9.1845354,90,117,0.08
10,21,2013/08/23,EW652OA,Via%20Moneta,45.4636607,9.1854812,50,84,0.09
10,22,2013/08/23,EW652OA,Via%20dell%27Ambrosiana,45.4629881,9.1846877,50,68,0.1
10,23,2013/08/23,EW652OA,Via%20Zecca%20Vecchia,45.4625386,9.1844747,90,110,0.05
10,24,2013/08/23,EW652OA,Via%20Fosse%20Ardeatine,45.4624357,9.1853463,50,86,0.07
10,25,2013/08/23,EW652OA,Via%20Valpetrosa,45.4621883,9.1853245,50,89,0.03
11,0,2013/08/20,EW652OA,Via%20Spadari%2C%209%2C%2020123%20Milano%2C%20Italy,45.4635764,9.1870511,50,45,0
11,1,2013/08/20,EW652OA,Via%20Victor%20Hugo,45.4640197,9.1865334,90,106,0.06
11,2,2013/08/20,EW652OA,Via%20Cesare%20Cant%C3%B9,45.4642068,9.1867882,130,143,0.03
11,3,2013/08/20,EW652OA,Passaggio%20Centrale,45.4645564,9.1863051,130,157,0.05
11,4,2013/08/20,EW652OA,Passaggio%20Centrale,45.4648417,9.1867573,90,105,0.05
11,5,2013/08/20,EW652OA,Piazza%20Cordusio,45.4654122,9.185966,50,70,0.09
12,0,2013/08/23,EW652OA,Via%20Ges%C3%B9%2C%206%2C%2020121%20Milano%2C%20Italy,45.4693857,9.1950161,50,2,0
12,1,2013/08/23,EW652OA,Via%20della%20Spiga,45.470363,9.1966091,90,119,0.17
12,2,2013/08/23,EW652OA,Via%20della%20Spiga,45.4708146,9.1960759,50,80,0.07
12,3,2013/08/23,EW652OA,Via%20Santo%20Spirito,45.4694179,9.1938481,90,111,0.23
12,4,2013/08/23,EW652OA,Via%20Monte%20Napoleone,45.4700351,9.1927897,90,114,0.11
12,5,2013/08/23,EW652OA,Via%20Alessandro%20Manzoni,45.4723891,9.1953639,50,80,0.33
12,6,2013/08/23,EW652OA,,45.4718413,9.2024356,90,109,0.61
12,7,2013/08/23,EW652OA,Corso%20Venezia,45.4706215,9.2010583,90,119,0.17
12,8,2013/08/23,EW652OA,Via%20Gabrio%20Serbelloni,45.4690904,9.2021458,50,78,0.19
12,9,2013/08/23,EW652OA,Via%20Mozart,45.4693869,9.2039449,50,84,0.14
12,10,2013/08/23,EW652OA,Via%20Vivaio,45.4675633,9.2045413,50,81,0.21
12,11,2013/08/23,EW652OA,Corso%20Monforte,45.4667857,9.1990612,50,63,0.44
12,12,2013/08/23,EW652OA,Via%20Cino%20del%20Duca,45.4657696,9.199331,50,65,0.12
12,13,2013/08/23,EW652OA,Via%20Borgogna,45.46581,9.1985004,50,67,0.07
12,14,2013/08/23,EW652OA,,45.4658486,9.1976273,50,75,0.07
12,15,2013/08/23,EW652OA,Corso%20Europa,45.4641662,9.196308,50,66,0.22
13,0,2013/08/24,EW652OA,Via%20Giuseppe%20Mazzini%2C%204%2C%2020123%20Milano%2C%20Italy,45.4633101,9.1885159,50,46,0
13,1,2013/08/24,EW652OA,Via%20Cappellari,45.4632419,9.1899345,50,60,0.11
13,2,2013/08/24,EW652OA,Via%20Guglielmo%20Marconi,45.4627078,9.1899317,50,62,0.06
13,3,2013/08/24,EW652OA,Via%20Maurizio%20Gonzaga,45.4612105,9.1884206,90,121,0.23
13,4,2013/08/24,EW652OA,Via%20Giuseppe%20Mazzini,45.4611221,9.1883402,50,67,0.01
13,5,2013/08/24,EW652OA,Piazza%20Giuseppe%20Missori,45.4605761,9.1883452,50,89,0.06
13,6,2013/08/24,EW652OA,Corso%20Italia,45.4544659,9.1870954,50,73,0.69
13,7,2013/08/24,EW652OA,Via%20S.%20Luca,45.4547028,9.184081,50,65,0.24
13,8,2013/08/24,EW652OA,Via%20Calatafimi,45.4535518,9.1837515,50,68,0.14
13,9,2013/08/24,EW652OA,Via%20Sambuco,45.4529391,9.1808227,50,82,0.24
13,10,2013/08/24,EW652OA,Piazza%20XXIV%20Maggio,45.4530464,9.1792373,50,82,0.13
13,11,2013/08/24,EW652OA,,45.4540821,9.1759025,50,85,0.32
13,12,2013/08/24,EW652OA,Via%20Gaetano%20Ronzoni,45.4548095,9.1769525,90,105,0.12
13,13,2013/08/24,EW652OA,,45.4557544,9.177781,90,113,0.17
13,14,2013/08/24,EW652OA,Via%20Conca%20del%20Naviglio,45.4583114,9.178078,90,126,0.29
13,15,2013/08/24,EW652OA,Corso%20Genova,45.458614,9.177585,50,84,0.05
13,16,2013/08/24,EW652OA,Via%20Cesare%20Correnti,45.4590508,9.1782201,50,72,0.07
13,17,2013/08/24,EW652OA,Via%20Caminadella,45.4595867,9.1776612,50,71,0.07
13,18,2013/08/24,EW652OA,Via%20Orazio,45.4604294,9.1776322,90,123,0.1
13,19,2013/08/24,EW652OA,Via%20Lanzone,45.4607204,9.1796254,50,80,0.16
13,20,2013/08/24,EW652OA,Via%20Circo,45.4615711,9.1812449,50,88,0.19
13,21,2013/08/24,EW652OA,,45.4624594,9.1835919,50,72,0.23
13,22,2013/08/24,EW652OA,Via%20S.%20Maurilio,45.463135,9.1825505,90,124,0.11
13,23,2013/08/24,EW652OA,Via%20Santa%20Maria%20Podone,45.4635676,9.1838367,130,145,0.12
13,24,2013/08/24,EW652OA,Via%20Bocchetto,45.4641318,9.1845354,90,110,0.08
13,25,2013/08/24,EW652OA,Via%20Moneta,45.4636607,9.1854812,50,80,0.09
13,26,2013/08/24,EW652OA,Via%20dell%27Ambrosiana,45.4629881,9.1846877,50,87,0.1
13,27,2013/08/24,EW652OA,Via%20Zecca%20Vecchia,45.4625386,9.1844747,50,72,0.05
13,28,2013/08/24,EW652OA,Via%20Fosse%20Ardeatine,45.4624357,9.1853463,50,67,0.07
13,29,2013/08/24,EW652OA,Piazza%20S.%20Sepolcro,45.4628651,9.1855118,50,69,0.05
13,30,2013/08/24,EW652OA,Piazza%20S.%20Sepolcro,45.4629006,9.1853479,50,81,0.01
0,0,2016/04/08,EH877GQ,Corso%20Luigi%20Einaudi%2C%204%2C%2010128%20Torino%2C%20Italy,45.0577855,7.6677914,50,26,0
0,1,2016/04/08,EH877GQ,Via%20Alfonso%20Lamarmora,45.058315,7.6664241,50,79,0.12
0,2,2016/04/08,EH877GQ,Corso%20Luigi%20Einaudi,45.0572054,7.6687853,50,70,0.41
0,3,2016/04/08,EH877GQ,,45.0540223,7.6751612,50,80,0.63
0,4,2016/04/08,EH877GQ,,45.0538072,7.6762431,50,71,0.09
1,0,2016/04/10,EH877GQ,Corso%20Luigi%20Einaudi%2C%204%2C%2010128%20Torino%2C%20Italy,45.0577855,7.6677914,50,7,0
1,1,2016/04/10,EH877GQ,Via%20Alfonso%20Lamarmora,45.058315,7.6664241,50,74,0.12
1,2,2016/04/10,EH877GQ,Corso%20Luigi%20Einaudi,45.0572054,7.6687853,50,89,0.41
1,3,2016/04/10,EH877GQ,,45.0540223,7.6751612,50,61,0.63
1,4,2016/04/10,EH877GQ,Via%20Nizza,45.0449495,7.6721479,50,66,1.05
2,0,2016/04/08,EH877GQ,Via%20Lazzaro%20Spallanzani%2C%207%2C%2010134%20Torino%2C%20Italy,45.0483324,7.6625954,50,22,0
2,1,2016/04/08,EH877GQ,Corso%20Filippo%20Turati,45.0479486,7.6632283,90,103,0.07
2,2,2016/04/08,EH877GQ,Corso%20Filippo%20Turati,45.0469246,7.6620815,90,119,0.14
2,3,2016/04/08,EH877GQ,Corso%20Bramante,45.0426275,7.6710218,50,72,0.88
2,4,2016/04/08,EH877GQ,Via%20Nizza,45.0464403,7.6727005,50,76,0.5
2,5,2016/04/08,EH877GQ,Via%20Ilarione%20Petitti,45.0461976,7.6743113,50,60,0.13
3,0,2016/04/03,EH877GQ,Via%20Carlo%20Giovanni%20Brugnone%2C%205%2C%2010126%20Torino%2C%20Italy,45.0498859,7.6724747,50,10,0
3,1,2016/04/03,EH877GQ,Via%20Ernesto%20Lugaro,45.0499792,7.6720247,90,101,0.04
3,2,2016/04/03,EH877GQ,Via%20Ernesto%20Lugaro,45.047693,7.6718312,50,73,0.3
3,3,2016/04/03,EH877GQ,Corso%20Dante%20Alighieri,45.0498645,7.6658471,90,118,0.53
3,4,2016/04/03,EH877GQ,,45.0522603,7.6599663,90,119,0.55
3,5,2016/04/03,EH877GQ,Via%20Gian%20Domenico%20Cassini,45.0550955,7.6619551,130,143,0.35
3,6,2016/04/03,EH877GQ,Via%20Sebastiano%20Caboto,45.0559252,7.6599021,90,122,0.19
3,7,2016/04/03,EH877GQ,Corso%20Alcide%20De%20Gasperi,45.0554024,7.659251,50,66,0.08
4,0,2016/04/05,EH877GQ,Corso%20Alcide%20De%20Gasperi%2C%2019%2C%2010129%20Torino%2C%20Italy,45.057442,7.6617835,50,35,0
4,1,2016/04/05,EH877GQ,Via%20Amerigo%20Vespucci,45.0554024,7.659251,50,61,0.3
5,0,2016/04/03,EH877GQ,Corso%20Galileo%20Ferraris%2C%20110%2C%2010129%20Torino%2C%20Italy,45.0544802,7.6629814,50,30,0
5,1,2016/04/03,EH877GQ,Via%20Evangelista%20Torricelli,45.0527879,7.6618145,50,87,0.21
5,2,2016/04/03,EH877GQ,Via%20Fratelli%20Carle,45.0521234,7.6636699,90,113,0.16
5,3,2016/04/03,EH877GQ,Corso%20Re%20Umberto,45.063096,7.6729982,50,83,1.45
5,4,2016/04/03,EH877GQ,Corso%20Re%20Umberto,45.0640735,7.6739335,50,81,0.15
6,0,2016/04/03,EH877GQ,Corso%20Luigi%20Einaudi%2C%204%2C%2010128%20Torino%2C%20Italy,45.0577855,7.6677914,50,38,0
6,1,2016/04/03,EH877GQ,Via%20Alfonso%20Lamarmora,45.058315,7.6664241,90,119,0.12
6,2,2016/04/03,EH877GQ,Corso%20Galileo%20Ferraris,45.054598,7.6633159,50,88,0.55
6,3,2016/04/03,EH877GQ,Via%20Sebastiano%20Caboto,45.055366,7.661307,50,64,0.18
7,0,2016/04/07,EH877GQ,Via%20S.%20Secondo%2C%2090%2C%2010128%20Torino%2C%20Italy,45.053866,7.6689656,50,24,0
7,1,2016/04/07,EH877GQ,Via%20Amerigo%20Vespucci,45.0523497,7.6672851,90,127,0.21
7,2,2016/04/07,EH877GQ,Via%20Ferdinando%20Magellano,45.0520457,7.6677731,50,77,0.05
7,3,2016/04/07,EH877GQ,Corso%20Filippo%20Turati,45.0500451,7.6655115,50,71,0.28
7,4,2016/04/07,EH877GQ,Corso%20Turati%20Filippo,45.0496405,7.6660882,90,126,0.07
7,5,2016/04/07,EH877GQ,,45.0469895,7.67531,50,75,0.79
7,6,2016/04/07,EH877GQ,Via%20Madama%20Cristina,45.0495674,7.677181,50,71,0.32
8,0,2016/04/12,EH877GQ,Corso%20Germano%20Sommeiller%2C%2012%2C%2010125%20Torino%2C%20Italy,45.054309,7.6739736,50,48,0
8,1,2016/04/12,EH877GQ,Via%20Giovanni%20Ribet,45.0540223,7.6751612,90,104,0.1
8,2,2016/04/12,EH877GQ,,45.0527679,7.6809331,90,121,0.48
8,3,2016/04/12,EH877GQ,Via%20Ormea,45.0600794,7.6863103,130,148,0.92
8,4,2016/04/12,EH877GQ,,45.0672898,7.691563,90,121,0.9
8,5,2016/04/12,EH877GQ,Via%20Po,45.0703088,7.6868731,50,85,0.5
9,0,2016/04/09,EH877GQ,Corso%20Filippo%20Turati%2C%203%2C%2010128%20Torino%2C%20Italy,45.0547284,7.6713455,50,14,0
9,1,2016/04/09,EH877GQ,Corso%20Germano%20Sommeiller,45.0550646,7.6717466,90,120,0.05
9,2,2016/04/09,EH877GQ,Corso%20Germano%20Sommeiller,45.0540223,7.6751612,130,159,0.29
9,3,2016/04/09,EH877GQ,Via%20Nizza,45.0506809,7.674347,130,155,0.39
9,4,2016/04/09,EH877GQ,Via%20Giovanni%20Argentero,45.0509919,7.6725923,90,120,0.14
9,5,2016/04/09,EH877GQ,Via%20Ernesto%20Lugaro,45.0495189,7.6718305,50,69,0.17
10,0,2016/04/03,EH877GQ,Via%20Saluzzo%2C%2058%2C%2010125%20Torino%2C%20Italy,45.0544918,7.6772628,50,20,0
10,1,2016/04/03,EH877GQ,Via%20Tommaso%20Valperga%20Caluso,45.0521906,7.6763777,50,85,0.27
10,2,2016/04/03,EH877GQ,Corso%20Raffaello,45.0526154,7.6751155,90,100,0.11
10,3,2016/04/03,EH877GQ,Via%20Nizza,45.0495851,7.6739252,50,64,0.35
10,4,2016/04/03,EH877GQ,Via%20Carlo%20Giovanni%20Brugnone,45.0498859,7.6724747,50,80,0.12
11,0,2016/04/04,EH877GQ,Corso%20Germano%20Sommeiller%2C%2017%2C%2010128%20Torino%2C%20Italy,45.0548939,7.6721534,50,41,0
11,1,2016/04/04,EH877GQ,Via%20Chisone,45.0540223,7.6751612,50,82,0.26
11,2,2016/04/04,EH877GQ,Via%20Nizza,45.0429548,7.6713702,50,84,1.28
11,3,2016/04/04,EH877GQ,Via%20Nizza,45.0373865,7.6692089,50,86,0.66
11,4,2016/04/04,EH877GQ,Corso%20Spezia,45.037074,7.6707691,90,107,0.13
11,5,2016/04/04,EH877GQ,Piazza%20Camillo%20Bozzolo,45.0365595,7.6712866,50,83,0.07
11,6,2016/04/04,EH877GQ,Via%20Genova,45.0424926,7.6726011,50,83,0.68
12,0,2016/04/05,EH877GQ,Corso%20Luigi%20Einaudi%2C%204%2C%2010128%20Torino%2C%20Italy,45.0577855,7.6677914,50,48,0
12,1,2016/04/05,EH877GQ,Corso%20Luigi%20Einaudi,45.0577855,7.6677914,50,69,0.0
0,0,2016/02/15,BM777RW,Via%20Antonio%20Rosmini%2C%206%2C%2010126%20Torino%2C%20Italy,45.0489257,7.6721798,50,45,0
0,1,2016/02/15,BM777RW,Via%20Nizza,45.0486983,7.6735585,90,122,0.11
0,2,2016/02/15,BM777RW,Via%20Nizza,45.0498849,7.6740456,90,118,0.14
0,3,2016/02/15,BM777RW,Via%20Francesco%20Petrarca,45.0492857,7.6769797,50,83,0.24
0,4,2016/02/15,BM777RW,Via%20Madama%20Cristina,45.0495674,7.677181,50,88,0.04
1,0,2016/02/16,BM777RW,Via%20Nizza%2C%20141%2C%2010126%20Torino%2C%20Italy,45.0449495,7.6721479,50,25,0
1,1,2016/02/16,BM777RW,Via%20Tiziano%20Vecellio,45.0464403,7.6727005,50,71,0.17
1,2,2016/02/16,BM777RW,Via%20Ilarione%20Petitti,45.046361,7.6731437,50,72,0.04
2,0,2016/02/18,BM777RW,Via%20Ernesto%20Lugaro%2C%2015%2C%2010126%20Torino%2C%20Italy,45.0495189,7.6718305,50,35,0
2,1,2016/02/18,BM777RW,Via%20Antonio%20Rosmini,45.047693,7.6718312,50,64,0.25
2,2,2016/02/18,BM777RW,Corso%20Dante%20Alighieri,45.0474259,7.673083,50,61,0.1
2,3,2016/02/18,BM777RW,Via%20Nizza,45.0448024,7.6720982,90,119,0.3
2,4,2016/02/18,BM777RW,Via%20Antonio%20Canova,45.0441022,7.6757212,90,117,0.29
2,5,2016/02/18,BM777RW,Via%20Ormea,45.0449715,7.6759909,90,123,0.1
2,6,2016/02/18,BM777RW,Via%20Tiziano%20Vecellio,45.0451685,7.6749478,50,69,0.09
2,7,2016/02/18,BM777RW,Via%20Giotto,45.0446381,7.6747528,50,66,0.06
3,0,2016/02/15,BM777RW,Corso%20Alcide%20De%20Gasperi%2C%2041%2C%2010129%20Torino%2C%20Italy,45.0554024,7.659251,50,4,0
3,1,2016/02/15,BM777RW,Via%20Evangelista%20Torricelli,45.0542327,7.657817,50,66,0.17
3,2,2016/02/15,BM777RW,Via%20Fratelli%20Carle,45.0536305,7.6594599,50,70,0.14
3,3,2016/02/15,BM777RW,Via%20Giuseppe%20Piazzi,45.0525555,7.6587028,50,82,0.13
3,4,2016/02/15,BM777RW,Corso%20Carlo%20e%20Nello%20Rosselli,45.0499634,7.6654205,90,129,0.64
3,5,2016/02/15,BM777RW,Corso%20Filippo%20Turati,45.0502667,7.6662939,130,169,0.1
3,6,2016/02/15,BM777RW,Via%20Jonio,45.0503898,7.6677264,90,100,0.12
3,7,2016/02/15,BM777RW,Via%20Chisone,45.0504449,7.6677784,50,80,0.01
4,0,2016/02/17,BM777RW,Via%20Sebastiano%20Caboto%2C%2026D%2C%2010129%20Torino%2C%20Italy,45.055366,7.661307,50,34,0
4,1,2016/02/17,BM777RW,Via%20Giuseppe%20Piazzi,45.0559252,7.6599021,50,87,0.13
4,2,2016/02/17,BM777RW,Corso%20Alcide%20De%20Gasperi,45.0574781,7.6618309,90,116,0.23
4,3,2016/02/17,BM777RW,Via%20Cristoforo%20Colombo,45.0565199,7.6643872,50,87,0.23
4,4,2016/02/17,BM777RW,Corso%20Galileo%20Ferraris,45.057949,7.6659131,90,124,0.24
4,5,2016/02/17,BM777RW,Corso%20Luigi%20Einaudi,45.0572054,7.6687853,90,101,0.26
4,6,2016/02/17,BM777RW,Corso%20Re%20Umberto,45.0575395,7.669014,130,145,0.04
4,7,2016/02/17,BM777RW,Corso%20Re%20Umberto,45.0575023,7.6685207,90,115,0.04
4,8,2016/02/17,BM777RW,Corso%20Luigi%20Einaudi,45.0577855,7.6677914,50,88,0.07
0,0,2014/03/31,BK825RS,Via%20Tommaso%20Grossi%2C%2020121%20Milano%2C%20Italy,45.4655955,9.1881499,50,43,0
0,1,2014/03/31,BK825RS,Via%20S.%20Protaso,45.4669622,9.1893594,90,103,0.18
0,2,2014/03/31,BK825RS,,45.4674588,9.1900112,90,121,0.07
0,3,2014/03/31,BK825RS,,45.4723891,9.1953639,130,163,0.69
0,4,2014/03/31,BK825RS,,45.4718413,9.2024356,90,128,0.61
0,5,2014/03/31,BK825RS,Corso%20Venezia,45.4706215,9.2010583,130,144,0.17
0,6,2014/03/31,BK825RS,Via%20Gabrio%20Serbelloni,45.4690904,9.2021458,90,109,0.19
0,7,2014/03/31,BK825RS,Via%20Mozart,45.4693869,9.2039449,50,61,0.14
0,8,2014/03/31,BK825RS,Via%20Vivaio,45.4675633,9.2045413,90,117,0.21
0,9,2014/03/31,BK825RS,Corso%20Monforte,45.4667857,9.1990612,50,67,0.44
0,10,2014/03/31,BK825RS,Via%20Cino%20del%20Duca,45.4657696,9.199331,90,118,0.12
0,11,2014/03/31,BK825RS,Via%20Borgogna,45.46581,9.1985004,90,100,0.07
0,12,2014/03/31,BK825RS,,45.4658486,9.1976273,130,156,0.07
0,13,2014/03/31,BK825RS,Corso%20Europa,45.4636145,9.1958035,90,118,0.29
0,14,2014/03/31,BK825RS,,45.4630655,9.194874,130,157,0.1
0,15,2014/03/31,BK825RS,Piazza%20Fontana,45.4629669,9.1949855,90,121,0.01
0,16,2014/03/31,BK825RS,Via%20Larga,45.4621546,9.193161,50,62,0.17
1,0,2014/04/04,BK825RS,Largo%20Augusto%2C%2010%2C%2020122%20Milano%2C%20Italy,45.4631924,9.1976719,50,38,0
1,1,2014/04/04,BK825RS,Largo%20Augusto,45.4634153,9.1979222,90,111,0.03
1,2,2014/04/04,BK825RS,Largo%20Augusto,45.4635328,9.1974201,90,114,0.04
1,3,2014/04/04,BK825RS,Via%20Durini,45.46581,9.1985004,90,104,0.28
1,4,2014/04/04,BK825RS,,45.465731,9.200107,90,123,0.13
1,5,2014/04/04,BK825RS,Via%20Anselmo%20Ronchetti,45.4653024,9.1994637,90,128,0.09
1,6,2014/04/04,BK825RS,Via%20Cerva,45.4657536,9.1994284,50,80,0.05
1,7,2014/04/04,BK825RS,Via%20Borgogna,45.4657865,9.1992192,90,128,0.02
1,8,2014/04/04,BK825RS,Piazza%20S.%20Babila,45.4668071,9.1977978,90,116,0.22
1,9,2014/04/04,BK825RS,Corso%20Giacomo%20Matteotti,45.4669519,9.1937582,50,60,0.32
1,10,2014/04/04,BK825RS,,45.4667327,9.1928391,90,116,0.08
1,11,2014/04/04,BK825RS,Via%20Adalberto%20Catena,45.467085,9.1918809,130,149,0.09
1,12,2014/04/04,BK825RS,Largo%20Raffaele%20Mattioli,45.466901,9.1910025,130,167,0.07
1,13,2014/04/04,BK825RS,Piazza%20della%20Scala,45.467392,9.189924,90,112,0.1
1,14,2014/04/04,BK825RS,Piazza%20della%20Scala,45.4669622,9.1893594,50,79,0.07
1,15,2014/04/04,BK825RS,,45.4655955,9.1881499,50,75,0.18
2,0,2014/03/27,BK825RS,Via%20Lentasio%2C%203%2C%2020122%20Milano%2C%20Italy,45.4580534,9.1912833,50,39,0
2,1,2014/03/27,BK825RS,Via%20S.%20Senatore,45.4575097,9.1900583,90,116,0.12
2,2,2014/03/27,BK825RS,,45.4573991,9.187553,50,62,0.2
2,3,2014/03/27,BK825RS,Corso%20Italia,45.4560254,9.1873985,50,81,0.15
2,4,2014/03/27,BK825RS,Via%20Santa%20Sofia,45.4576026,9.193402,90,109,0.51
2,5,2014/03/27,BK825RS,,45.4632066,9.1987455,50,79,0.75
2,6,2014/03/27,BK825RS,,45.4669948,9.2005457,50,78,0.46
2,7,2014/03/27,BK825RS,,45.4687976,9.1992396,50,73,0.23
2,8,2014/03/27,BK825RS,,45.4722757,9.1952014,90,109,0.5
2,9,2014/03/27,BK825RS,,45.4728242,9.1927768,90,116,0.2
2,10,2014/03/27,BK825RS,Via%20dei%20Giardini,45.4702798,9.1920202,90,109,0.3
2,11,2014/03/27,BK825RS,,45.4691786,9.1882506,90,100,0.33
2,12,2014/03/27,BK825RS,Via%20Giuseppe%20Verdi,45.4674588,9.1900112,50,66,0.24
2,13,2014/03/27,BK825RS,Piazza%20della%20Scala,45.4669622,9.1893594,90,125,0.07
2,14,2014/03/27,BK825RS,,45.4665738,9.1889772,50,64,0.05
2,15,2014/03/27,BK825RS,Via%20Silvio%20Pellico,45.4657372,9.189253,50,81,0.1
3,0,2014/04/04,BK825RS,Via%20Francesco%20Sforza%2C%2012%2C%2020122%20Milano%2C%20Italy,45.4619122,9.1975084,50,8,0
3,1,2014/04/04,BK825RS,Corso%20di%20Porta%20Vittoria,45.4632066,9.1987455,90,125,0.17
3,2,2014/04/04,BK825RS,Largo%20Augusto,45.4635328,9.1974201,130,144,0.11
3,3,2014/04/04,BK825RS,Via%20Durini,45.465605,9.1981691,90,116,0.24
3,4,2014/04/04,BK825RS,Corso%20Europa,45.4641662,9.196308,50,67,0.24
4,0,2014/04/04,BK825RS,Via%20Tommaso%20Grossi%2C%2020121%20Milano%2C%20Italy,45.4655955,9.1881499,50,1,0
4,1,2014/04/04,BK825RS,Via%20S.%20Protaso,45.4669622,9.1893594,90,112,0.18
4,2,2014/04/04,BK825RS,,45.4674588,9.1900112,90,127,0.07
4,3,2014/04/04,BK825RS,,45.4723891,9.1953639,90,116,0.69
4,4,2014/04/04,BK825RS,,45.4718413,9.2024356,130,154,0.61
4,5,2014/04/04,BK825RS,Corso%20Venezia,45.4706215,9.2010583,130,150,0.17
4,6,2014/04/04,BK825RS,Via%20Gabrio%20Serbelloni,45.4690904,9.2021458,130,161,0.19
4,7,2014/04/04,BK825RS,Via%20Mozart,45.4693869,9.2039449,90,115,0.14
4,8,2014/04/04,BK825RS,Via%20Vivaio,45.4675633,9.2045413,90,115,0.21
4,9,2014/04/04,BK825RS,Corso%20Monforte,45.4667857,9.1990612,90,125,0.44
4,10,2014/04/04,BK825RS,Via%20Cino%20del%20Duca,45.4657696,9.199331,130,158,0.12
4,11,2014/04/04,BK825RS,Via%20Borgogna,45.46581,9.1985004,90,113,0.07
4,12,2014/04/04,BK825RS,,45.4658486,9.1976273,50,88,0.07
4,13,2014/04/04,BK825RS,Corso%20Europa,45.4645134,9.1966393,50,79,0.17
4,14,2014/04/04,BK825RS,Largo%20Corsia%20dei%20Servi,45.4643512,9.1955137,50,89,0.15
5,0,2014/04/02,BK825RS,Via%20Francesco%20Sforza%2C%2012%2C%2020122%20Milano%2C%20Italy,45.4619122,9.1975084,50,3,0
5,1,2014/04/02,BK825RS,Corso%20di%20Porta%20Vittoria,45.4632066,9.1987455,90,101,0.17
5,2,2014/04/02,BK825RS,Largo%20Augusto,45.4635328,9.1974201,50,87,0.11
5,3,2014/04/02,BK825RS,Via%20Durini,45.465605,9.1981691,90,114,0.24
5,4,2014/04/02,BK825RS,Corso%20Europa,45.4645134,9.1966393,50,73,0.2
5,5,2014/04/02,BK825RS,Largo%20Corsia%20dei%20Servi,45.4643512,9.1955137,50,61,0.15
6,0,2014/04/05,BK825RS,Via%20Porlezza%2C%204%2C%2020123%20Milano%2C%20Italy,45.4671337,9.182482,50,41,0
6,1,2014/04/05,BK825RS,Via%20Manfredo%20Camperio,45.467221,9.1827853,50,76,0.03
6,2,2014/04/05,BK825RS,Via%20Manfredo%20Camperio,45.4658439,9.1836584,50,79,0.17
6,3,2014/04/05,BK825RS,Via%20Meravigli,45.4656605,9.1804013,90,119,0.26
6,4,2014/04/05,BK825RS,,45.4659213,9.1756616,130,155,0.38
6,5,2014/04/05,BK825RS,Via%20Giosu%C3%A8%20Carducci,45.4678776,9.1768556,90,127,0.24
6,6,2014/04/05,BK825RS,Piazzale%20Luigi%20Cadorna,45.4679104,9.1773343,90,110,0.04
6,7,2014/04/05,BK825RS,Piazzale%20Luigi%20Cadorna,45.4682641,9.1775069,130,154,0.05
6,8,2014/04/05,BK825RS,Piazzale%20Luigi%20Cadorna,45.4679864,9.1767964,90,118,0.09
6,9,2014/04/05,BK825RS,,45.4614926,9.1734501,90,104,0.78
